Probeset	Gene Symbol	EntrezsA	logFC	AveExpr	t	P.Value	adj.P.Val	B
218418_s_at	KANK2	25959	-0,180554061	9,562506106	-0,661627326	0,517035898	0,695818381	-6,294572399
200661_at	CTSA	5476	-0,187988063	10,17675956	-0,661487986	0,517123061	0,695818381	-6,294665456
202346_at	UBE2K	3093	0,200772404	8,726491445	0,661333394	0,517219774	0,695818381	-6,294768678
219176_at	C2orf47	79568	-0,153888356	9,523923355	-0,660675909	0,517631213	0,696221259	-6,295207429
202930_s_at	SUCLA2	8803	-0,227444421	9,479762948	-0,659818946	0,518167757	0,696792196	-6,295778672
214715_x_at	ZNF160	90338	0,145354158	8,644391864	0,657963471	0,519330543	0,698204825	-6,297013102
202564_x_at	ARL2	402	0,137558663	8,41355722	0,657614684	0,519549284	0,698347914	-6,297244778
217821_s_at	WBP11	51729	0,222266021	8,099357116	0,657311034	0,51973976	0,698356602	-6,297446378
213506_at	F2RL1	2150	-0,363454069	7,695239102	-0,657180604	0,519821589	0,698356602	-6,297532946
208335_s_at	ACKR1	2532	0,267425518	8,101731863	0,656968284	0,519954809	0,698356602	-6,29767383
200822_x_at	TPI1	7167	0,139642869	12,04189373	0,656888307	0,520004996	0,698356602	-6,297726888
218645_at	ZNF277	11179	0,16472743	7,509009386	0,655956032	0,520590213	0,698697805	-6,298344915
212773_s_at	TOMM20	9804	0,26639649	9,816881601	0,655811277	0,520681113	0,698697805	-6,298440801
212930_at	ATP2B1	490	-0,180664086	6,216785028	-0,655641179	0,520787939	0,698697805	-6,29855345
201162_at	IGFBP7	3490	0,241215174	11,38181756	0,65559152	0,520819128	0,698697805	-6,298586331
213079_at	TSR2	90121	-0,127538809	9,043714836	-0,655588708	0,520820895	0,698697805	-6,298588194
213169_at	SEMA5A	9037	-0,190546917	8,590975554	-0,654007798	0,52181437	0,69978535	-6,299633753
219518_s_at	ELL3	80237	0,228719197	8,134844556	0,653940551	0,521856653	0,69978535	-6,299678174
218386_x_at	USP16	10600	0,173023897	9,390610181	0,653369309	0,522215911	0,699981716	-6,300055347
203053_at	BCAS2	10286	0,154599056	9,389690064	0,653349712	0,522228238	0,699981716	-6,300068281
200806_s_at	HSPD1	3329	-0,184746123	11,43619327	-0,653009726	0,522442126	0,700003815	-6,300292608
218845_at	DUSP22	56940	0,178559475	9,787523769	0,652965617	0,522469879	0,700003815	-6,300321704
221896_s_at	HIGD1A	25994	0,200462813	10,27507006	0,65185399	0,523169575	0,700668272	-6,301054347
216326_s_at	HDAC3	8841	0,12947644	9,190297126	0,651575442	0,523344984	0,700668272	-6,301237744
201264_at	COPE	11316	-0,253764194	9,424969381	-0,651374478	0,523471557	0,700668272	-6,301370014
205003_at	DOCK4	9732	0,209664113	7,315298432	0,651317447	0,523507481	0,700668272	-6,301407544
212242_at	TUBA4A	7277	-0,302891512	9,360376715	-0,651282908	0,523529237	0,700668272	-6,30143027
211542_x_at	RPS10	6204	0,153498076	13,02884572	0,651009155	0,523701693	0,700715816	-6,301610362
200911_s_at	TACC1	6867	-0,221808946	10,52116384	-0,65086877	0,523790143	0,700715816	-6,301702687
212568_s_at	DLAT	1737	0,199682241	8,425888707	0,650402576	0,524083933	0,700958033	-6,302009149
212508_at	MOAP1	64112	-0,1510502	9,719678857	-0,649735393	0,524504542	0,70136973	-6,302447372
202288_at	MTOR	2475	-0,131658813	7,154006912	-0,64951041	0,52464642	0,701408609	-6,30259505
218167_at	AMZ2	51321	-0,196079231	10,07783966	-0,648565191	0,525242723	0,702054869	-6,303214957
211257_x_at	ZNF638	27332	0,130116393	10,0279312	0,647673191	0,525805799	0,702595474	-6,303799174
219821_s_at	GFOD1	54438	0,194155507	9,049570845	0,647470414	0,525933848	0,702595474	-6,303931876
209357_at	CITED2	10370	-0,310077347	6,879885508	-0,647387585	0,525986158	0,702595474	-6,303986071
219538_at	WDR5B	54554	-0,173741521	8,231774298	-0,646634254	0,526462052	0,702987598	-6,304478664
212345_s_at	CREB3L2	64764	-0,22979701	10,2356652	-0,646564975	0,526505829	0,702987598	-6,304523937
205945_at	IL6R	3570	0,234987924	7,306330415	0,646211042	0,526729508	0,703135269	-6,304755157
220975_s_at	C1QTNF1	114897	0,120631807	8,051398268	0,646014455	0,526853771	0,703150193	-6,304883534
200075_s_at	GUK1	2987	-0,118850977	10,38195504	-0,645541561	0,527152753	0,703398245	-6,305192192
201532_at	PSMA3	5684	0,17305465	10,64813143	0,644933497	0,527537334	0,703646412	-6,30558876
211336_x_at	LILRB1	10859	0,138282773	8,143010545	0,644717239	0,527674147	0,703646412	-6,305729714
200900_s_at	M6PR	4074	0,177338325	8,62156869	0,644542138	0,527784938	0,703646412	-6,305843809
219697_at	HS3ST2	9956	-0,214920321	8,248366434	-0,64453194	0,527791391	0,703646412	-6,305850453
217428_s_at	COL10A1	1300	-0,58569973	9,011854635	-0,643908122	0,528186203	0,704021824	-6,306256686
220234_at	CA8	767	-0,153882639	7,14110076	-0,643108325	0,528692632	0,704545817	-6,306776969
204136_at	COL7A1	1294	-0,144714224	7,428021271	-0,642398855	0,52914209	0,704993683	-6,307237977
212534_at	ZNF24	7572	0,160173741	10,47854794	0,640691149	0,530224814	0,706284896	-6,308345646
209270_at	LAMB3	3914	0,244889608	7,227239508	0,639346529	0,531078195	0,707270126	-6,30921583
203395_s_at	HES1	3280	0,177317324	7,779119403	0,639149232	0,531203476	0,707285485	-6,309343366
203827_at	WIPI1	55062	0,205904466	8,139431622	0,638345969	0,531713706	0,70767652	-6,309862223
205088_at	MAMLD1	10046	0,161747963	8,074368274	0,63812073	0,531856826	0,70767652	-6,310007602
221765_at	UGCG	7357	0,297783405	7,420512848	0,638000877	0,531932991	0,70767652	-6,31008494
40420_at	STK10	6793	0,157057752	7,910435244	0,637970328	0,531952405	0,70767652	-6,31010465
203373_at	SOCS2	8835	-0,381514639	7,378405158	-0,637546779	0,532221618	0,707846297	-6,310377832
39248_at	AQP3	360	-0,70036505	9,485102983	-0,637411371	0,532307701	0,707846297	-6,310465132
218163_at	MCTS1	28985	0,179212517	10,26349268	0,636430432	0,532931542	0,708524337	-6,31109703
218820_at	C14orf132	56967	-0,194131652	8,497385644	-0,635987858	0,533213134	0,708747171	-6,311381823
205141_at	ANG	283	-0,254914782	7,127587097	-0,634862365	0,53392961	0,709547834	-6,312105216
213530_at	RAB3GAP1	22930	-0,161981248	7,442537487	-0,634264414	0,534310475	0,70990225	-6,312489045
221988_at	SMIM7	79086	0,136071559	7,902595753	0,633639838	0,534708457	0,710279253	-6,312889595
210790_s_at	SAR1A	56681	-0,125489571	7,790563124	-0,633362944	0,534884947	0,710361939	-6,313067051
205117_at	FGF1	2246	0,147836591	8,608427796	0,632799806	0,535243986	0,710579403	-6,313427727
202108_at	PEPD	5184	0,156877442	9,381017981	0,632747647	0,535277248	0,710579403	-6,313461118
202778_s_at	ZMYM2	7750	-0,180157412	8,434897847	-0,632189817	0,535633045	0,710899951	-6,313818065
212148_at	PBX1	5087	-0,214714651	9,286408978	-0,631604179	0,536006719	0,711244084	-6,314192484
214435_x_at	RALA	5898	0,174982564	8,892736481	0,631374465	0,53615333	0,711286837	-6,314339257
218866_s_at	POLR3K	51728	0,17236634	8,289753233	0,630503498	0,536709408	0,711872675	-6,314895291
211926_s_at	MYH9	4627	0,139734189	9,7120785	0,630146791	0,536937244	0,712022986	-6,315122805
202506_at	SSFA2	6744	0,155670166	8,943772243	0,629775441	0,537174487	0,712185706	-6,315359528
201877_s_at	PPP2R5C	5527	0,16801978	9,530073588	0,629480344	0,537363057	0,712283839	-6,315547548
204750_s_at	DSC2	1824	0,197165972	7,630599514	0,629081179	0,537618183	0,712470133	-6,315801739
214930_at	SLITRK5	26050	0,174519346	5,987266585	0,62809247	0,538250405	0,712915825	-6,316430697
202054_s_at	ALDH3A2	224	-0,147614157	9,271639427	-0,627957508	0,538336736	0,712915825	-6,316516478
219315_s_at	TMEM204	79652	0,184393037	8,081956571	0,627920872	0,538360173	0,712915825	-6,316539761
201023_at	TAF7	6879	0,203873656	10,43252905	0,627838124	0,538413109	0,712915825	-6,316592343
214043_at	PTPRD	5789	0,156436802	7,132435332	0,625854827	0,539682745	0,714444817	-6,317850665
210512_s_at	VEGFA	7422	-0,232025216	9,817479537	-0,624848484	0,540327594	0,715146228	-6,318487696
202976_s_at	RHOBTB3	22836	0,263735191	6,813653619	0,623825235	0,540983706	0,715862244	-6,319134426
218853_s_at	MOSPD1	56180	0,160550413	7,978987624	0,623409923	0,54125013	0,715982721	-6,319396629
217962_at	NOP10	55505	0,15592037	10,15430416	0,623324333	0,541305045	0,715982721	-6,319450645
200051_at	SART1	9092	0,129816498	7,933985292	0,622913113	0,541568929	0,716040392	-6,319710067
202023_at	EFNA1	1942	0,234930051	9,641436734	0,622868933	0,541597284	0,716040392	-6,319737928
222037_at	MCM4	4173	-0,181338742	7,751298686	-0,622718069	0,541694115	0,716040392	-6,319833055
206723_s_at	LPAR2	9170	-0,153864603	8,66983145	-0,622400784	0,541897793	0,71615738	-6,320033045
218187_s_at	C8orf33	65265	0,180296397	8,743946165	0,620603143	0,543052558	0,717530983	-6,321164293
218639_s_at	ZXDC	79364	-0,128471407	7,847262389	-0,62039727	0,543184891	0,717553358	-6,321293648
200765_x_at	CTNNA1	1495	-0,168180149	10,97802955	-0,620040187	0,543414463	0,717599452	-6,321517916
201518_at	CBX1	10951	0,268604554	9,994248564	0,619983988	0,543450599	0,717599452	-6,321553201
203725_at	GADD45A	1647	0,217992024	9,378875239	0,61836851	0,544489897	0,718819146	-6,32256618
217748_at	ADIPOR1	51094	-0,165410766	9,831187287	-0,617966121	0,544748937	0,719008467	-6,322818105
218622_at	NUP37	79023	0,18956922	8,682227577	0,617421126	0,545099885	0,719318991	-6,32315906
217809_at	BZW2	28969	-0,153960274	11,14275599	-0,616458761	0,545719898	0,719984368	-6,323760426
214155_s_at	LARP4	113251	-0,226508108	5,827165248	-0,616007811	0,546010558	0,72021503	-6,324041908
209925_at	OCLN	100506658	-0,165272662	5,739548752	-0,614132676	0,547220073	0,721657352	-6,325210254
209064_x_at	PAIP1	10605	-0,247903552	10,07386264	-0,613884274	0,547380408	0,721715728	-6,325364772
203338_at	PPP2R5E	5529	-0,154072429	8,399741332	-0,613597635	0,547565455	0,721806656	-6,325543
212042_x_at	RPL7	6129	0,122640773	12,46667951	0,61279969	0,548080765	0,722332809	-6,326038732
218325_s_at	DIDO1	11083	-0,166776113	8,654373447	-0,612255623	0,548432271	0,722414246	-6,326376386
221521_s_at	GINS2	51659	0,243497435	9,022956861	0,612230827	0,548448294	0,722414246	-6,326391767
201004_at	SSR4	6748	-0,159774019	11,53916692	-0,612164586	0,548491099	0,722414246	-6,326432856
209218_at	SQLE	6713	0,181576017	11,10475334	0,611542363	0,548893272	0,722469794	-6,326818608
200953_s_at	CCND2	894	0,22423182	9,290001472	0,611449894	0,548953053	0,722469794	-6,326875903
210439_at	ICOS	29851	0,146675641	6,212353452	0,611397543	0,548986899	0,722469794	-6,326908336
212864_at	CDS2	8760	-0,12858037	9,063318477	-0,61138032	0,548998034	0,722469794	-6,326919006
205501_at	PDE10A	10846	0,236551275	6,127207639	0,609835813	0,54999711	0,723471207	-6,327874671
201489_at	PPIF	10105	0,133867747	10,61152421	0,609772106	0,550038341	0,723471207	-6,32791404
214719_at	SLC46A3	283537	-0,22938715	8,708381331	-0,609664398	0,550108052	0,723471207	-6,327980592
200681_at	GLO1	2739	0,171479761	11,75911512	0,608464393	0,550885042	0,724339858	-6,3287213
205676_at	CYP27B1	1594	-0,161491807	8,139858262	-0,608244353	0,551027579	0,724374099	-6,32885697
209205_s_at	LMO4	8543	0,303059943	8,742160877	0,607026475	0,551816852	0,725258336	-6,329607023
201411_s_at	PLEKHB2	55041	0,155450238	7,702889871	0,606516526	0,552147516	0,725539572	-6,329920658
218987_at	ATF7IP	55729	0,145996575	9,150514233	0,605438319	0,552847001	0,726199311	-6,330582959
200632_s_at	NDRG1	10397	-0,280492281	10,70992533	-0,60538259	0,552883168	0,726199311	-6,33061716
214431_at	GMPS	8833	0,156469967	10,3290582	0,60493115	0,55317619	0,726430739	-6,330894103
220744_s_at	IFT122	55764	-0,237210118	8,81539013	-0,60262275	0,554675828	0,728052261	-6,332307134
221277_s_at	PUS3	83480	0,138600162	8,356524442	0,602609839	0,554684222	0,728052261	-6,332315023
219641_at	DET1	55070	0,121698793	7,794030743	0,602321384	0,554871768	0,728052261	-6,332491227
209699_x_at	AKR1C2	1646	-0,234671439	8,732396104	-0,602055609	0,555044599	0,728052261	-6,332653504
219600_s_at	TMEM50B	757	0,155762644	9,50154933	0,601958283	0,555107896	0,728052261	-6,332712913
201494_at	PRCP	5547	0,160739201	10,28335964	0,60194966	0,555113504	0,728052261	-6,332718176
209373_at	MALL	7851	0,23084976	7,770211101	0,601539294	0,555380435	0,728155755	-6,332968562
220197_at	ATP6V0A4	50617	-0,28542647	6,149254388	-0,601468296	0,555426624	0,728155755	-6,333011865
200965_s_at	ABLIM1	3983	-0,302941304	9,255928026	-0,601135087	0,555643425	0,728286429	-6,33321503
203588_s_at	TFDP2	7029	0,180761321	8,147531278	0,60064489	0,555962454	0,728432534	-6,333513719
215004_s_at	SUGP1	57794	0,124757267	7,397868237	0,600603809	0,555989194	0,728432534	-6,333538739
204315_s_at	GTSE1	51512	0,119828877	6,567722959	0,600374617	0,556138394	0,728474517	-6,333678303
201788_at	DDX42	11325	0,167057966	10,10358789	0,599926563	0,556430129	0,728553004	-6,333950991
210372_s_at	TPD52L1	7164	0,349211351	7,518712395	0,599922691	0,55643265	0,728553004	-6,333953346
201967_at	RBM6	10180	0,121022963	7,748310469	0,599042955	0,557005697	0,729149774	-6,334488187
203598_s_at	WBP4	11193	0,159646815	5,396363698	0,598649312	0,557262213	0,729332022	-6,334727262
203261_at	DCTN6	10671	0,168765059	9,173527407	0,598090761	0,557626297	0,729547873	-6,335066233
201413_at	HSD17B4	3295	0,144404328	10,22679544	0,597768205	0,557836607	0,729547873	-6,335261845
201935_s_at	EIF4G3	8672	-0,174604883	8,615273551	-0,597693981	0,557885008	0,729547873	-6,335306844
217839_at	TFG	10342	-0,122418516	11,02934454	-0,597676434	0,557896451	0,729547873	-6,335317482
219030_at	TPRKB	51002	0,170954351	8,645970516	0,597249947	0,558174607	0,729758139	-6,33557593
212612_at	RCOR1	23186	-0,223736552	8,686607457	-0,594903918	0,559706006	0,731466001	-6,336994448
202260_s_at	STXBP1	6812	-0,212086668	8,714964562	-0,594888338	0,559716184	0,731466001	-6,337003851
205573_s_at	SNX7	51375	0,247817404	9,646490127	0,594590212	0,55991095	0,731566777	-6,337183724
200604_s_at	PRKAR1A	5573	-0,165675471	8,793993004	-0,593777969	0,560441772	0,731838537	-6,337673349
212891_s_at	GADD45GIP1	90480	-0,185741517	6,43125122	-0,593699019	0,560493382	0,731838537	-6,337720906
208050_s_at	CASP2	835	-0,132192709	6,659270838	-0,593597283	0,560559891	0,731838537	-6,337782181
221269_s_at	SH3BGRL3	83442	0,165770442	9,175381297	0,593546067	0,560593374	0,731838537	-6,337813023
218732_at	PTRH2	51651	-0,254107077	10,52863643	-0,593371624	0,560707429	0,731838537	-6,337918055
206989_s_at	SCAF11	9169	-0,155805882	8,209945352	-0,593025246	0,560933933	0,731980523	-6,338126522
206348_s_at	PDK3	5165	0,246026908	6,80891781	0,591594506	0,561870037	0,732550399	-6,338986373
210621_s_at	RASA1	5921	0,222676352	8,36265713	0,591509303	0,561925809	0,732550399	-6,339037515
219197_s_at	SCUBE2	57758	-0,135182272	8,014802017	-0,591493105	0,561936413	0,732550399	-6,339047238
214334_x_at	DAZAP2	9802	-0,125739386	12,10279046	-0,591492053	0,561937101	0,732550399	-6,339047869
201704_at	ENTPD6	955	-0,131024223	9,735972269	-0,591407859	0,561992217	0,732550399	-6,339098397
205335_s_at	SRP19	6728	-0,151965941	10,69921933	-0,591277575	0,56207751	0,732550399	-6,339176574
217221_x_at	RBM10	8241	-0,15721111	8,335146557	-0,590943191	0,562296451	0,732682174	-6,339377142
209252_at	HARS2	23438	0,14875512	8,369470787	0,589925035	0,562963377	0,733217142	-6,339987178
35147_at	MCF2L	23263	0,167972816	9,18842865	0,589877772	0,562994346	0,733217142	-6,340015472
203632_s_at	GPRC5B	51704	-0,245587964	9,071743729	-0,589776407	0,563060768	0,733217142	-6,340076145
219048_at	PIGN	23556	-0,125616081	8,520875111	-0,588523722	0,563881963	0,734132757	-6,340825136
206020_at	SOCS6	9306	0,223448965	6,519887563	0,587994352	0,564229179	0,734431031	-6,341141191
202069_s_at	IDH3A	3419	0,195395949	8,209424507	0,586945573	0,564917409	0,735172969	-6,341766548
203570_at	LOXL1	4016	0,280471422	7,959118207	0,586628722	0,56512542	0,73528978	-6,341955267
209770_at	BTN3A1	11119	0,138110933	8,667622924	0,586270574	0,56536059	0,735441872	-6,342168464
46665_at	SEMA4C	54910	0,23330034	10,78335714	0,585702374	0,565733791	0,735739762	-6,342506445
208746_x_at	ATP5L	10632	0,160731578	11,37255032	0,585490253	0,565873148	0,735739762	-6,34263254
218371_s_at	PSPC1	55269	0,173102509	8,069533852	0,585381563	0,565944561	0,735739762	-6,342697133
210993_s_at	SMAD1	4086	-0,24689722	9,054408586	-0,585109012	0,566123657	0,735746982	-6,342859057
201174_s_at	TERF2IP	54386	0,146196723	10,11044123	0,585012982	0,566186766	0,735746982	-6,342916091
203931_s_at	MRPL12	6182	0,170448552	8,915061596	0,58474931	0,566360065	0,735817554	-6,343072646
204382_at	NAT9	26151	-0,152921941	8,474012381	-0,584570284	0,566477747	0,735817554	-6,343178905
218641_at	C11orf95	65998	0,181984146	8,900382341	0,584024733	0,56683644	0,736129695	-6,343502515
218235_s_at	UTP11	51118	0,130625171	9,997004127	0,581347089	0,568598675	0,738264056	-6,345086637
209434_s_at	PPAT	5471	0,206857128	7,93083844	0,580904049	0,568890528	0,73848879	-6,34534807
202389_s_at	HTT	3064	-0,12785757	8,328768952	-0,580355366	0,569252081	0,738646434	-6,345671576
203114_at	SSSCA1	10534	-0,14374028	7,315061906	-0,58012148	0,569406236	0,738646434	-6,345809387
211762_s_at	KPNA2	3838	0,238795167	11,48578716	0,580042643	0,569458202	0,738646434	-6,345855828
213939_s_at	RUFY3	22902	0,172854145	7,637015444	0,579998751	0,569487135	0,738646434	-6,345881681
222006_at	LETM1	3954	0,156114018	7,052746847	0,578363811	0,570565413	0,739863405	-6,34684334
218343_s_at	GTF3C3	9330	0,16411158	8,706562538	0,578215349	0,570663379	0,739863405	-6,346930535
210589_s_at	GBAP1	2630	-0,171334301	9,38342779	-0,577947549	0,570840116	0,739938262	-6,347087765
203200_s_at	MTRR	4552	0,131734422	9,276858365	0,577662918	0,571027992	0,740027522	-6,347254801
209788_s_at	ERAP1	51752	0,258422035	7,641613683	0,577275097	0,571284031	0,740062756	-6,347482266
218162_at	OLFML3	56944	-0,217351507	9,650918532	-0,577261184	0,571293218	0,740062756	-6,347490424
201581_at	TMX4	56255	-0,262369547	9,263285278	-0,576738918	0,571638115	0,7403553	-6,347796506
202000_at	NDUFA6	4700	-0,1521429	8,999171834	-0,576425659	0,571845038	0,740469064	-6,347979967
202941_at	NDUFV2	4729	-0,195311854	9,960303913	-0,575881465	0,572204598	0,740576085	-6,34829845
218326_s_at	LGR4	55366	0,271027332	7,17194378	0,575872198	0,572210722	0,740576085	-6,348303871
203049_s_at	TTC37	9652	0,232508861	7,39202682	0,575684948	0,57233447	0,740576085	-6,348413388
207023_x_at	KRT10	3858	-0,146832115	10,56446295	-0,575421835	0,572508376	0,740576085	-6,348567218
205178_s_at	RBBP6	5930	0,121960487	8,96465768	0,575338386	0,572563538	0,740576085	-6,348615992
209517_s_at	ASH2L	9070	-0,128968424	10,03710995	-0,575219242	0,5726423	0,740576085	-6,348685618
205089_at	ZNF7	7553	-0,153520099	7,243785144	-0,573875318	0,57353111	0,741000323	-6,349470025
219561_at	COPZ2	51226	0,164117862	8,56260025	0,573693676	0,573651295	0,741000323	-6,349575909
218462_at	RPF1	80135	-0,170489861	9,905009487	-0,573428534	0,573826751	0,741000323	-6,349730409
221599_at	AAMDC	28971	-0,219889911	9,092301582	-0,573328376	0,573893037	0,741000323	-6,349788753
219373_at	DPM3	54344	0,178817767	9,370822112	0,573192007	0,573983295	0,741000323	-6,349868177
207183_at	GPR19	2842	0,118968405	7,670530738	0,573058241	0,574071836	0,741000323	-6,349946066
201769_at	CLINT1	9685	0,135507422	9,861536043	0,572991316	0,574116138	0,741000323	-6,349985029
213541_s_at	ERG	2078	0,176394929	6,907359662	0,572982717	0,57412183	0,741000323	-6,349990034
219140_s_at	RBP4	5950	-0,237197181	6,12762779	-0,572965887	0,574132971	0,741000323	-6,349999831
219044_at	THNSL2	55258	-0,139053391	7,424039069	-0,572921977	0,574162039	0,741000323	-6,350025392
210263_at	KCNF1	3754	0,100095706	6,427641471	0,571998803	0,574773343	0,741635329	-6,350562338
